id,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,target
17,5.333906779380607,11.339341780069454,6.796125734656381,6.410425591358506,6.410425591358506,7.245589789603061,7.002908234591026,6.9799189973044085,6.9799189973044085,5.854133331353562,4.947428831743398,7.274239037015488,10.582904222354415,3.9514004704129166,8.798683048426867,0
18,7.8119759887859574,13.002958257863614,6.845322090742471,4.294097693246536,4.294097693246536,5.049827384859696,9.440309909712832,5.584949314842761,5.584949314842761,7.2494002697459266,5.549333956563833,11.127649301369381,10.684439084164772,4.930993313673488,5.729240967644677,0
19,7.679835893069543,13.886062082259675,6.03634080020314,5.058001688464813,5.058001688464813,7.498730947891218,8.520973575290038,8.049586373255483,8.049586373255483,7.3631198696942555,6.152078251599125,6.814836736672997,10.059329943545963,2.6926617664737833,8.918583152303912,0
20,6.562406324899728,11.561030359159531,6.862803406570573,6.309763975521623,6.309763975521623,7.965143461523562,6.30376789664972,6.165567706591675,6.165567706591675,4.966571724958724,5.022538237408224,8.040358693009065,11.292417346924102,3.5373365656907705,7.759982174648507,0
21,10.693358994648214,14.843761301143477,8.412818562706004,4.961016861745287,4.961016861745287,2.297854534168125,10.29896448312743,4.2319879013520385,4.2319879013520385,8.305192123125558,4.534428209535335,7.130341944747114,8.55079469272919,1.9825996257225718,6.355276105130109,0
22,8.949687107435427,15.930875569753786,5.491691145053282,9.110299428454155,9.110299428454155,2.6588423392057363,9.588498480959002,3.0754058183976305,3.0754058183976305,6.240255712264229,6.487593238452602,4.230082041127632,10.829608675912116,2.7776865498931884,6.385132590550611,0
23,7.708173300709984,16.12168861818042,5.573690292267509,6.406006258936662,6.406006258936662,8.619090664936072,9.059341060884611,4.191527454270118,4.191527454270118,4.958927681702056,6.7089828025259575,9.094275852453142,9.78442478501074,3.584562869141419,6.031818492258598,1
24,7.773687373502665,15.530638367188455,4.803063110790654,5.635298684195779,5.635298684195779,7.631951860055406,10.588682708699094,6.136528317169637,6.136528317169637,6.981880814556923,5.177654725280194,11.196924238225154,6.720062520678084,3.470167042650993,7.819268560402065,0
25,9.806800593860379,14.901755748561094,7.427428668682831,6.182113787944792,6.182113787944792,7.394903766138904,9.608415838948972,5.2269418238806145,5.2269418238806145,4.708204441643089,6.64174670279806,7.190031844913762,10.788132657068699,3.4018100212456277,6.5395979918692335,0
26,7.341214927208739,12.919692290989598,5.349185230603754,4.388769685883959,4.388769685883959,5.506975826005059,6.423170438849691,8.581581873523099,8.581581873523099,7.582218461026048,5.278367169185048,5.63695901779661,12.506324743179155,3.628424907901397,9.270875025327111,0
27,7.661487595498685,13.348382583562978,3.782382732607069,7.022433433374146,7.022433433374146,8.573408418886892,5.8640532467299025,6.903406313999757,6.903406313999757,7.10994709540345,4.62137717515976,8.936953167695775,9.82420489216186,3.239464569486695,7.1116985333600855,0
28,8.66176722949753,17.668395262117134,7.105463004676978,3.4365839953492734,3.4365839953492734,8.601057752203427,8.184259513437098,4.456771441632496,4.456771441632496,8.218935734958357,6.560364795992211,7.177848936723315,8.160435254629274,3.575264713300892,6.6038474731883,0
29,5.381140147100226,5.990844279102539,8.119187151810358,7.807942966991138,7.807942966991138,5.31487596957273,5.367640891786824,7.3914158639064755,7.3914158639064755,3.4847741464571884,4.350915173973592,7.024926497827457,13.145652212060277,2.9906069175216627,10.927781276489362,0
30,6.205510439938989,15.380419893618592,6.111021531759459,7.172127628416947,7.172127628416947,8.862955251714801,7.478269999486719,3.2052062567773207,3.2052062567773207,6.234097224280437,7.79710213975687,7.275525470223745,9.973900052705822,3.3324539768658252,6.093668740325252,0
31,8.848461888808217,10.303572457600017,7.172513443101328,10.050817536485518,10.050817536485518,1.7710612520612603,9.098333785958719,7.492359886489508,7.492359886489508,6.413488691544269,7.707732474535405,1.7733774736327632,16.532532559992166,3.4580660598002764,5.6666474484914815,0
32,8.575677318552506,11.73333652665574,6.783240300631215,6.850238854407428,6.850238854407428,9.628937797453517,5.052052429075013,6.383737789219483,6.383737789219483,4.811663414175453,5.55136839775729,6.970711475581325,11.766538889617964,3.163475519778019,7.469671984933313,0
33,11.016104170729914,17.83255231449739,2.826868781047866,5.1153233160261955,5.1153233160261955,7.023941337139578,11.017462507048666,8.63705600091058,8.63705600091058,7.379620988397562,9.653723297375379,6.769206777670948,13.46493681824263,3.791882650970778,6.6150106108328,0
34,6.712932449446057,18.92884988867542,3.685818165100347,1.2459060255874554,1.2459060255874554,5.563167266651005,6.424976630681437,5.88515466556323,5.88515466556323,8.327358240210467,6.127848246653488,7.381645136458111,15.140519354331413,4.0959124428536215,3.27826858255348,1
35,7.726191792198177,10.320553667256885,7.4976193138182765,9.406002684278246,9.406002684278246,4.031054728983962,8.937523737089666,4.370750974852076,4.370750974852076,2.9192029052720896,7.838942304603628,5.879862852608228,13.933450682032362,3.822407369755025,8.304764138898737,0
36,9.58938452028313,15.689187118749953,5.500777092464755,7.19851027129105,7.19851027129105,4.461022565891101,8.805075029423797,4.149755259748666,4.149755259748666,5.4019586931453825,7.407077633654828,5.151569884336592,12.302165913325242,2.520785821678403,7.200848540305385,0
37,4.142034719665561,11.781659220242597,5.995100765465761,7.917435569800846,7.917435569800846,7.477552684358125,4.42662009946736,4.273583084462947,4.273583084462947,6.815021051691905,6.291244850609382,5.984715400112244,11.452894778181872,4.655108997221785,7.360636593872621,0
38,11.409536080931431,12.801837936936156,7.641488640740122,4.970657739912952,4.970657739912952,8.581434738917734,6.263503121213031,7.640966663371726,7.640966663371726,6.1621729261350175,6.806303310397741,4.798095009091881,11.483560072526263,3.1611068478943434,9.716183687836615,0
39,6.496349253553577,8.130887297784362,7.0065078491922055,8.14039473777901,8.14039473777901,8.744773439520651,7.817517800860159,4.677093375760824,4.677093375760824,9.757710591422972,9.295423711271555,12.49260301917417,6.9937284177228545,2.734013219407077,8.938413793079244,0
40,5.498249484125887,14.561564328112924,6.416589255432164,4.933718505532841,4.933718505532841,6.201035640860459,9.298232753452425,7.274901255557644,7.274901255557644,10.25291596017683,7.20635558162126,6.7715893541353,11.263909490067933,2.6495235030477646,4.7808959611928135,0
41,9.827202641724671,15.441058368016703,8.418830092119546,7.917898371630789,7.917898371630789,7.390056269874953,11.20515676871047,4.326697651552812,4.326697651552812,5.44262001934318,6.310107067180516,6.711465274421942,8.526537572169108,4.55995942006629,5.0943653541437115,0
42,8.242649943237451,18.0857611647714,4.295740705114335,2.226943774394625,2.226943774394625,7.502976966131176,6.238877114085826,7.818497125501809,7.818497125501809,7.8355533381868865,4.591658097387086,5.905100313802679,12.270846332711443,3.6072646794518053,6.127622216007845,0
43,8.25593954804069,25.106705532222946,6.180858492937719,2.2339189101518304,2.2339189101518304,6.526115958987154,7.959274109651237,0.42622057854036655,0.42622057854036655,4.5284121647698115,4.0908959114434165,3.6494097961417986,9.046683680526112,2.6742167313291594,5.020100058362766,1
44,6.801648241808466,10.636189875467885,6.051700416302156,5.348785634921786,5.348785634921786,7.839679747007411,7.267378857575563,9.044990491077991,9.044990491077991,6.838455464141498,6.310772807157443,9.236198579670706,13.99414645044932,2.827750199065636,5.7166476728829005,1
45,11.002925896525028,13.145560300568517,5.2869139477389435,5.92399432649838,5.92399432649838,7.695562165378538,9.619288707393347,8.440365429641945,8.440365429641945,5.792736504125745,6.44648717612133,9.09447006580337,10.215402847704988,3.5082056153415637,9.136241464890833,0
46,9.008153261516538,10.451539122585006,5.640400695645367,10.080505010807173,10.080505010807173,5.091341383673251,6.750504539092326,5.306347081362973,5.306347081362973,6.233181879485837,6.843462034182167,5.911214038798287,11.878977128395984,2.7829195981797215,7.98877104652737,0
47,5.653740266405455,13.146708552082176,6.058403685035247,5.217458779070558,5.217458779070558,6.6295439685916016,7.748327428983202,7.223258171438391,7.223258171438391,8.482235640278102,9.182141423097685,6.042389111623579,14.845887511826497,4.656516327395519,5.48468182760811,0
48,5.808812268010765,17.809148406707713,5.292572580033238,2.375678162547038,2.375678162547038,7.313302029372417,6.487361457790851,7.5029455751848975,7.5029455751848975,9.396699218832449,3.0659215370221213,5.249842597348978,8.057222233506089,2.2711556022813584,8.36635960761475,0
49,12.301018061721729,19.449593677207815,1.3766896781110791,4.159299290998726,4.159299290998726,7.01414968549112,8.218772163169787,5.104512231059554,5.104512231059554,5.31272937654014,8.451865042400934,8.183113477983056,11.18764256594651,4.104099469019399,10.212140245283473,1
50,11.143853348225596,3.2919217703325856,8.096301553852511,11.857352480522488,11.857352480522488,2.261566668083642,8.591817537173519,7.296980095188953,7.296980095188953,9.50901500555759,4.273440381011193,10.692772918828584,8.759957859738128,2.3387623574272722,6.869181580098799,1
51,8.56642239555737,17.87005745368464,5.006157917087268,5.124589074632071,5.124589074632071,7.3082371499378205,8.64216061083759,5.731504998359603,5.731504998359603,6.918691746067756,5.982077752705573,6.245953172859738,10.194087930761647,2.324675018504333,6.283313017205193,0
52,11.013435689469658,11.213413954710166,2.8188975657686597,7.781917485936869,7.781917485936869,6.155594324936268,8.949598392510941,10.120976478568181,10.120976478568181,7.630841813277361,10.755344503546805,6.941474713529962,15.193549406496114,1.7992044420948805,9.2895511071819,0
53,4.616963972319691,11.927988997128837,6.785557901610113,6.98630723125245,6.98630723125245,9.74216932873698,4.918343086218517,6.4932514297146176,6.4932514297146176,4.9239053045709795,3.760102381524715,6.80210792536083,10.740075073666299,1.3871402629851866,7.040206183447423,0
54,9.928321704197476,16.19010440239634,4.728419799815273,7.349169762449537,7.349169762449537,6.280035660714289,8.363542782321202,7.430960752812453,7.430960752812453,6.090396069669381,4.405701556336232,4.061025730024445,10.28581067054057,2.418418563103738,7.66549276008001,1
55,7.6699685619478295,19.20232651497377,5.0476164083608115,6.347973991935842,6.347973991935842,6.818439636611335,11.704351121900286,3.899842574951539,3.899842574951539,6.218610486509696,10.814027163623571,5.316630455451406,11.63100150252514,0.8073362754879083,6.396634315275492,1
56,6.441645952948641,10.10328238137674,5.9622659025711275,5.887227616507306,5.887227616507306,7.08234211647931,4.7671804577984105,9.482172617325825,9.482172617325825,5.278348576632926,2.9220241192417187,5.959454532283955,12.137565469699965,2.3767250601252163,10.190885087553841,0
57,8.629683213795026,6.933834431692795,8.861373963223052,7.122531854251323,7.122531854251323,7.391540431611666,4.565122085576189,6.5833171594383115,6.5833171594383115,2.7130426907088534,5.746033521638523,7.193631258684698,14.495190932458245,4.051616566111823,9.214481215527691,0
58,7.932599405399852,16.64717887177304,5.348437283167887,6.48604134615684,6.48604134615684,8.57427559173453,8.122658774793667,4.238372008125305,4.238372008125305,5.362053444010994,4.430650802429,8.566673058754382,7.650992204345405,3.49611803010678,6.784532178362502,1
59,5.030847815898143,14.03036957134912,5.205072162446664,5.61101029157171,5.61101029157171,9.320559176967581,3.2658205417413937,6.7023148030645245,6.7023148030645245,6.77427520332837,3.2406894927391128,5.865195560030986,11.334815849447587,4.114267521483932,6.244769231271668,0
60,8.367378799778972,16.810697304675916,4.926566913556191,7.495582794725424,7.495582794725424,4.496364006907379,10.04856755913322,4.51125805756045,4.51125805756045,9.011200711738157,6.742077956812256,6.21159435792664,9.374410817199669,4.996673037429253,5.1501048758255195,0
61,6.369203457060121,19.297431590536178,4.6875005993954275,9.061198639005827,9.061198639005827,5.102112967797476,9.619944842314991,5.512569843348527,5.512569843348527,7.257412797524047,1.7466310208606162,3.3939929592302303,9.22898826978894,3.592433793334425,1.5006530570627836,0
62,4.568701839992613,11.440525344564179,8.282341249482773,4.140126170654371,4.140126170654371,4.794744523894098,6.162030430248993,3.3463738283118922,3.3463738283118922,7.941841237147034,6.391962061627006,9.443876354545429,12.852842109085952,4.8024707729061005,4.621572541452297,0
63,9.842216949547703,16.21740857420012,2.733646626784897,5.605603199697615,5.605603199697615,7.227877975984907,6.640583691033209,5.5558471441162425,5.5558471441162425,6.779180544163309,5.670436951144227,8.79792140874449,9.722123253295413,3.11149264283006,8.456451066380593,1
64,7.196265316722085,21.72890700412434,4.326198945862396,2.5581425782446816,2.5581425782446816,9.278760088194264,8.322984645621855,4.952376052603449,4.952376052603449,9.850470947026128,5.237800837327059,7.5760981855923495,6.942671498878204,4.365621736524757,4.8416683225164725,0
65,6.505222632042669,14.207598269430836,6.5790794916131246,5.4693263060261135,5.4693263060261135,6.491830631181675,8.376596098881649,5.514907132556627,5.514907132556627,8.341700471827425,8.469014640335777,6.808899888610395,12.607511182235697,3.708875150221375,5.2110260118478395,0
66,6.693834558149552,11.461580666446816,6.368968070287525,7.231404334034356,7.231404334034356,8.01779234817983,6.7713965111525996,6.359652384723496,6.359652384723496,5.441803081286761,5.28567058941948,7.966946504786504,10.334380954976462,2.456066284078208,8.33164609050821,0
67,7.94596308273724,17.267320701667565,5.353336871548246,5.541684495409479,5.541684495409479,8.403460454153741,8.394273148319646,8.812166466923852,8.812166466923852,8.32192472398354,4.612379697674806,4.07965755781275,10.142680704554632,3.895577273804153,5.508245054207533,1
68,7.828573396188764,12.524716713646786,8.469380130779133,5.602139412624991,5.602139412624991,5.927090452503724,9.172122191228198,6.688734064344744,6.688734064344744,6.188509602539371,6.2027982378229805,6.840515070091742,12.929041853482232,2.874901378321429,5.022901839523321,0
69,7.9422097128762426,8.464186591764562,9.338557508051892,5.008290190531041,5.008290190531041,6.274690348891701,7.822647076388191,4.870733490445401,4.870733490445401,7.3156382440498176,8.121674999577397,10.986396414909649,10.87007358840534,2.7092646199154635,8.283391256790289,0
70,6.2869131315511515,6.032311050198423,8.650809230943977,10.664838233411764,10.664838233411764,5.91602945020554,8.484483722156448,3.0872009698268954,3.0872009698268954,5.520488043982501,9.28822790847303,11.090282996644536,11.921535890049297,4.159116034550851,6.256329677147086,1
71,9.212637354501316,10.942172200172704,6.847702713224241,5.082186984309343,5.082186984309343,5.2604607338829625,7.852142261772514,6.169325534898343,6.169325534898343,6.884983172041043,7.945646990998956,9.177008628653684,13.473868232347254,2.0716292437090544,7.261456124972372,0
72,9.945759244996221,13.552966085091512,7.8723552351310735,6.066380165967749,6.066380165967749,5.380555002841609,12.40608231297815,6.3433971004491685,6.3433971004491685,4.050858070565335,11.451227859894892,6.371501212707541,16.33537029558542,2.603255603014378,6.001426720375168,0
73,8.447993148992394,18.030691476772354,5.097082195568224,5.473314631961967,5.473314631961967,7.121661154386905,7.291177611409701,4.461121598375035,4.461121598375035,6.941218067323289,5.099632747730012,5.84345396172788,9.64460181746033,4.362578816505207,6.013747725695225,1
74,8.783151328224093,13.252311013627862,5.483405093649343,9.75711485822488,9.75711485822488,5.8186609682449335,9.200504752012218,4.7697986086030575,4.7697986086030575,6.849054746682786,7.846134604452813,6.56241344010474,10.773156097692942,2.6495951503327246,6.1805154679805065,0
75,9.499234620340273,14.899997877981358,2.3789949139846547,6.695333302652618,6.695333302652618,2.010015261937804,8.233532159177289,6.672006744554408,6.672006744554408,6.658670588241563,5.613408535501739,6.724310280223799,13.707727250633758,3.3591344860126022,7.439745549468049,1
76,9.58921212959287,19.53685131813053,4.553810570259625,5.826754463076051,5.826754463076051,8.379323738296236,7.625612597873973,3.7231830851190804,3.7231830851190804,6.6034983247515,6.046923626023634,5.772988835131049,8.529494278202261,2.7732363217603178,6.62354486883768,0
77,7.674612325170629,13.939098818539534,4.373054454701058,7.595794235574184,7.595794235574184,9.813552909304178,7.664282311657403,6.750928530196248,6.750928530196248,5.088467419343726,6.386972031414993,9.033672991259817,11.477125054548054,4.706510996459925,5.754909240446306,0
78,9.988827494704015,9.407245283131125,8.322196254514347,6.810311237049789,6.810311237049789,8.132666300546438,8.463454824272288,6.831327438246942,6.831327438246942,3.8048636848266764,5.6240659816071785,10.074363771824085,10.080953949766684,2.5249496540224783,9.200881956235241,0
79,8.050959056618112,14.393714920526724,5.262795635782115,6.0476094507854175,6.0476094507854175,6.7144770165111245,8.433427477392193,4.884143533673246,4.884143533673246,7.209846651618126,7.153322475885898,9.175236938580028,10.236380735889064,2.6111598592688416,6.8308737464049045,0
80,6.936927220214322,8.019901141042462,4.413178624530098,9.424358810308249,9.424358810308249,7.638044807666142,7.5518142621336075,6.3669814370466895,6.3669814370466895,11.252406077040266,9.785493930175855,11.035876328683699,6.9202559155383225,3.5623836958598454,11.131358113787153,0
81,4.955939258169369,8.923986106101896,6.4833825537204,9.412772395063989,9.412772395063989,7.670088359603773,8.442733692654834,8.68290597153239,8.68290597153239,7.199878606714717,7.440493989442382,7.084427181132089,12.607295480664199,3.3905252744654164,6.363118798422604,0
82,9.77258712613707,19.203782495669177,4.016746057052812,5.2458535232190115,5.2458535232190115,7.308151837416077,7.796061952202704,3.6664977650092103,3.6664977650092103,5.367054806130142,5.74838560994395,7.1119906088496485,9.814351134308769,3.132974034151254,6.782197183113891,1
83,5.785535075351303,5.780710427901919,6.281763907795442,8.895855243866642,8.895855243866642,5.695627199102194,4.105136822982731,7.506806118214384,7.506806118214384,3.5486392335920227,6.321051564937002,6.925208862149883,16.853448190569164,4.227100272025621,8.684095809071007,0
84,7.904930331626655,14.122002457874522,5.528753485083762,4.573696770899006,4.573696770899006,7.440248312342563,5.710334771311212,6.48388514479014,6.48388514479014,6.373122460148238,5.028228342357138,7.322276977968587,11.994301365705946,3.5106728418472364,7.112057642093235,0
85,6.364607627470521,10.237654704852101,6.409227974122423,5.964942674729551,5.964942674729551,7.323649973376684,3.1850619548429764,8.545181306560135,8.545181306560135,4.765765815364295,4.235402188937364,3.9236900251181286,14.680874132092907,2.5904334574298473,9.335683551674002,0
86,11.817358880553245,17.479334371865768,5.2789975016428405,5.293755847237697,5.293755847237697,6.341427179571946,7.6170357690274955,4.074249956452602,4.074249956452602,6.825941421218542,8.457113180651621,4.831222138885108,11.13179960546938,4.840255303670201,8.344186106565214,0
87,8.929590751381868,8.033023536134413,9.826710977383186,7.6898451626247395,7.6898451626247395,8.950101270987684,9.497403937088258,6.769609824310239,6.769609824310239,1.7697415296777006,5.844274012656643,10.002403750967249,9.690392571645535,4.4010860395469535,10.311026503058766,0
88,10.653548246358218,18.0264968428041,0.9473144708483172,5.960836461536113,5.960836461536113,3.3522113294044025,6.305399923903384,7.38699892478046,7.38699892478046,8.891717018721458,9.06892728371449,2.168445701871649,17.90851237516061,4.331735874860067,5.169640544765365,0
89,5.914093768743545,10.87273699726417,5.338020464440665,7.667129234513386,7.667129234513386,6.381530574329906,8.27284351701558,6.633561380493578,6.633561380493578,5.328325427371546,6.829795580121486,9.081565468098216,12.444208815052864,3.1499914625854717,7.682234663035514,0
90,7.853725932556357,15.530176199465703,5.725903194097179,6.7096531934870205,6.7096531934870205,8.206238748797885,8.600209170001218,6.429005238275334,6.429005238275334,5.390696977347403,5.302997930975119,7.050526184396154,11.242564794266036,2.237103619944891,4.925574044854601,0
91,9.076424648923435,14.73573503211736,10.380737915369377,5.55441052120632,5.55441052120632,6.0148803393088,11.879481215656773,4.499394184523371,4.499394184523371,3.0467841452430413,4.575264026593082,7.296520535838784,9.028453025714986,4.01673386147878,6.6749201725892,0
92,6.192538562212934,16.37138398823485,4.094161342346856,7.056058939682644,7.056058939682644,6.790415373479046,9.702584557809235,7.487435932290547,7.487435932290547,9.092360202867328,6.808633050461516,5.9793478782438205,10.808087580702157,3.088197619762868,4.86100209126357,0
93,10.57269346895666,11.52355136988242,7.1526180337290395,3.9020643062345477,3.9020643062345477,5.505067874933953,8.382262874641048,7.51897529473114,7.51897529473114,5.529723485166887,6.7531624736771105,9.041376671271957,13.689123885380976,2.1499859854847405,7.946262830053156,0
94,12.282383414966912,20.933054330009952,1.4165794032976327,3.090000607153141,3.090000607153141,5.548017453825819,9.519805179719143,6.626119410994715,6.626119410994715,6.896771760688121,8.575087061588643,6.6216474788554525,13.213546351517614,2.7232772525013704,7.690837322294913,1
95,8.713220759040581,16.590102606374828,5.329462746419858,7.302068737610246,7.302068737610246,8.400755270765272,9.201003551311883,5.687071476511652,5.687071476511652,10.614700370206613,8.19651069498029,5.735488525113887,7.149070012602868,3.1914330584566577,6.767827743359749,0
96,9.763519164550585,18.52174557280172,4.534338074844663,4.867927787166295,4.867927787166295,7.50950796164486,8.273648562118957,5.629065615650805,5.629065615650805,5.7066130998192355,5.869393467983581,6.397344521263262,11.412026214256088,2.9152274739016555,5.792353324615199,0
97,8.314316640226584,17.623920820263834,4.20397521772875,4.942865575306707,4.942865575306707,9.115074979695223,8.0476745835029,6.640055790099513,6.640055790099513,8.001178490353235,5.902844381044371,7.561150756203903,8.916530565066981,2.6801640026070706,6.573453136959351,0
98,8.206241461039218,10.607641133562314,4.819908791624756,4.868150134760906,4.868150134760906,5.689321069054398,7.5013401196526805,9.074099067312549,9.074099067312549,8.109482863536918,11.325488208959536,6.935250781098474,17.40258916949906,3.445441429079505,8.32949746818182,0
99,9.875489829728036,19.00265795988536,3.173379226686099,4.3564019808325085,4.3564019808325085,6.7008084335752915,10.30638787138368,9.78497718099275,9.78497718099275,6.113016743089823,8.552344518321103,3.1933002959720214,15.273100403799726,2.0616533947099898,7.1581272320394165,1
100,8.071864234152647,16.515059153238308,6.867414691961031,7.903063941274612,7.903063941274612,8.04909467101805,9.955390350052383,4.949171172417075,4.949171172417075,7.608299378653854,3.8157485174407846,7.117371085034508,5.78699592940573,3.6955756851816273,4.785190961735442,0
101,6.755913050425265,14.258068247819137,3.8737509634752496,5.50969925538598,5.50969925538598,5.791281078523826,8.313975634536762,6.777950604747542,6.777950604747542,8.370527101117258,5.70128355156104,9.377633362291041,10.048405277951172,1.9950889893753712,7.425014214807217,0
102,8.736853134196561,9.606415952472119,9.574884596766847,8.177872716506434,8.177872716506434,5.430663375290209,10.351856921210356,5.613857708954549,5.613857708954549,3.0736608541929105,5.806927233794671,8.233845229294994,11.51706118238373,3.8159950264482,7.283873755692012,0
103,9.306631725556612,16.056724788198682,8.086885593855374,8.4678357958009,8.4678357958009,7.799749304118174,10.331681556479316,3.2363248354327645,3.2363248354327645,6.472970022131504,3.409978080785188,7.814424814998416,4.098767627321259,3.4401108931364885,5.576406029248001,0
104,6.9102828829295895,12.03346041727101,3.8905513000898138,7.4476238690498064,7.4476238690498064,7.44966294181388,5.676567510603011,7.07154333733819,7.07154333733819,6.266275989052734,6.134535312297989,8.02811097763971,13.504066742032775,2.755425710675748,6.291591064263523,0
105,6.7990759221132855,11.604642885122322,6.111172472564118,6.506130358906624,6.506130358906624,7.017114702871308,5.166268422402682,5.746607339071586,5.746607339071586,5.376128685855648,6.493788914384426,6.733330262274521,14.073896764214599,4.569700813330078,6.905492966736431,0
106,10.628967803165562,11.082121808909795,8.270830033725884,8.688508850992847,8.688508850992847,6.59958260458959,9.469851503601973,3.9925443262093445,3.9925443262093445,5.715670302563495,6.8887020873742175,8.914226734602146,7.996099612568693,3.724638346773227,8.273266742598667,0
107,8.357927003607742,14.256121145702261,5.199790119360371,8.123805805910745,8.123805805910745,6.523531781981746,9.399495646757888,6.876314355352674,6.876314355352674,4.973816607009843,3.5496968010989383,8.159016387954253,10.494452498167806,1.4660004189169735,4.931780520251454,0
108,8.304221618704815,18.268444667483326,4.425488235141977,5.552780433582624,5.552780433582624,4.038024155623333,8.566317577093807,5.86298720044577,5.86298720044577,6.681194129298699,5.317989327249919,3.5349995666959537,12.250600801758015,2.4681356037368896,6.456072333628819,1
109,7.181432141447103,15.913597092927374,4.776777876051707,6.617638232523164,6.617638232523164,6.74220368019336,11.530535640582427,7.250235411484601,7.250235411484601,9.89529026286585,7.4556404511227825,8.297367552017882,8.789684983352117,4.878518827858672,5.339949045645643,0
110,12.373582942873337,16.599189357489152,6.154691371878688,8.613323465277768,8.613323465277768,9.061011225053651,9.867125260860355,6.539793188474155,6.539793188474155,5.996577683734268,4.383953564035723,6.020024886566866,7.2178947347737505,3.1034204266954344,5.608210299729281,1
